"Nie jest mo¿e filmem idealnym, ale na pewno to œwietne wprowadzenie do nowego multiversum tworzonego przez DC.",7.0
Momenty ekstrawagancji chroni¹ chwiejny film Snydera przed klêsk¹.,7.0
"Dla mnie Œwit sprawiedliwoœci by³ pierwszorzêdn¹ rozrywk¹. Bez ¿adnych przestojów, niepotrzebnych przerywników.",7.0
"Niejednokrotnie ugina siê pod w³asnym ciê¿arem, re¿yser serwuje nam jednak dwuipó³godzinn¹, pierwszorzêdn¹ rozrywkê i zachêca do wyp³yniêcia na g³êbiê poznawcz¹.",7.0
"W warstwie emocjonalnej i mitotwórczej pozostawia po sobie silniejszy efekt ni¿ wszystkie zgrabnie zrealizowane produkcje Marvela razem wziête, a tak ciekawego Batmana jak ten Afflecka nie dostarczy³ dot¹d ¿aden z jego odtwórców.",7.0
Niezwykle kontrastowy. Posiada zarówno wiele wad jak i zalet co czyni go jeszcze bardziej trudnym do ocenienia.,6.8
Niesamowite widowisko.,6.7
"Solidny, dobry tytu³ o superbohaterach, który bije po oczach swoj¹ odmiennoœci¹ w stosunku do innych ekranizacji.",6.5
"Chocia¿ przeciêtny widz mo¿e poczuæ siê przyt³oczony nadmiarem w¹tków, mi³oœnicy komiksów DC prawdopodobnie doceni¹ jednak smaczki, którymi zewsz¹d atakuje film.",6.5
"Melancholijna, powa¿na, a niekiedy zawiesista atmosfera towarzysz¹ca wydarzeniom na ekranie ratuje widowisko na spó³kê ze scenariuszem, który nieraz wywo³a poœród widzów ¿ywsze emocje, nie zawsze pozytywne.",6.5
"Rzadki przyk³ad filmu, któremu wersja re¿yserska naprawdê siê przys³u¿y³a. Nadal nie jest to arcydzie³o, acz bez w¹tpienia widaæ znacz¹c¹ poprawê wzglêdem tego, co trafi³o do kin.",6.5
"Mo¿e nie jest to wielka klapa, ale mog³o byæ lepiej. Batman i Superman zas³ugiwali jednak na lepszy pojedynek.",6.5
"Mam bardzo, ale to bardzo mieszane uczucia co do tego filmu. ""Batman v Superman"" to zdecydowanie rozczarowanie, bo liczono g³ównie na nieprawdopodobne doœwiadczenie, które zmiecie wszystkie filmy superbohaterskie z powierzchni ziemi. Ale masa g³upich b³êdów i niespójnoœci scenariuszowych, gdzie zachowania bohaterów wydaj¹ siê niezrozumia³e niszczy t¹ wizjê, czasami doprowadzaj¹c patos do niestrawnych dawek.",6.0
Warto nie przegapiæ obfitego szeregu niuansów daj¹cych do myœlenia na poziomie znacznie ciekawszym ni¿ dwóch pakerów napierdzielaj¹cych siê po twarzach.,6.0
"Nie wszystko w tym filmie dzia³a jak nale¿y, ale w ogólnym rozrachunku to film, który po prostu jest przyswajalny i mo¿na siê na nim dobrze bawiæ.",6.0
Pod k¹tem fabularnym jest w¹t³y jak ³odyga m³odej roœliny.,6.0
"Fatalnie zmontowany, ale warto go obejrzeæ, choæby dla tych najlepszych sekwencji i rewelacyjnej postaci Batmana.",6.0
"Czekaj¹ Ciê naprawdê spektakularne sceny pe³ne emocji, eksplozji i napiêcia.",6.0
Jest efektownym i nierzadko porywaj¹cym widowiskiem. Jego si³a tkwi w rywalizacji gladiatorów o pa³eczkê pierwszeñstwa i po dwuipó³godzinnym seansie ciê¿ko jest wy³oniæ zwyciêzcê.,6.0
"Przy swoich wszystkich wadach, nawet jeœli potraktowaæ go jako d³ugi prolog do ""Justice League"", film ""Batman v Superman"" i tak przyprawia o szybsze bicie serca.",6.0
"Trójka herosów walcz¹ca wspólnie, spektakularne sceny walki i Affleck bez koszulki sprawi³y, ¿e ten wieczór nie by³ zmarnowany.",6.0
"Na zdrowy rozs¹dek nic siê tutaj nie klei. Snyder nie jest te¿ a¿ tak wybitn¹ osobowoœci¹, ¿eby film ulepiony z pulpy uczyniæ swoim i przekonuj¹cym.",5.0
"Trzygodzinny, nieznoœnie monumentalny kloc, fatalny do ogl¹dania na du¿ym ekranie ze wzglêdu na œlimacz¹c¹ siê akcjê, trochê bardziej strawny w domowym zaciszu.",5.0
Nawet jak na blockbuster pozostawia wiele do ¿yczenia.,5.0
"Jest tym, czym zapowiadali twórcy: luksusow¹, g³oœn¹, przepe³nion¹ CGI bijatyk¹, pozwalaj¹c¹ na ponad dwie i pó³ godziny wy³¹czyæ szare komórki na rzecz bezrefleksyjnej, hedonistycznej rozrywki.",5.0
Nie jest z³ym filmem. Ale w ¿adnym wypadku nie jest te¿ dobry.,5.0
Dziecinne starcie dwóch najwiêkszych gladiatorów.,5.0
Ca³oœæ zawali³a siê pod nadmiarem w¹tków i wprowadzeñ do kolejnych obrazów z serii.,5.0
Niewykorzystana okazja na film wyj¹tkowy.,5.0
"Nieodpowiedzialne, niesamodzielne i niepotrzebne dzie³o wykorzystuj¹ce dwie najwiêksze postacie amerykañskiej mitologii. Ani my, ani Snyder, ani Batman czy Superman nie zas³uguj¹ na tak przystankowe dzie³o.",5.0
Ogl¹da siê z uczuciem totalnie zaprzepaszczonej szansy.,4.0
"Bardzo przeciêtny film, tragiczne wykorzystanie licencji.",4.0
"Wyzuty z wszelkiej emocjonalnoœci pusty kawa³ek kina, pozostaj¹cy w cieniu Nolanowskiej trylogii o Mrocznym Rycerzu, która przy ca³ym swoim baga¿u zalet i wad by³a przede wszystkim ""jakaœ"".",4.0
"Nie jest to dobry film. Choæ oczywiœcie efekty s¹ w nim powalaj¹ce, to jednak wysiedzenie w fotelu kinowym po kwadransie staje siê wyzwaniem o wiele wiêkszym ni¿ pojedynek Batmana i Supermana.",4.0
"Imponuje stron¹ wizualn¹, podobnie jak ujêciami odzwierciedlaj¹cymi komiksowe kadry, ale w tej wizji niewiele jest pasji. Ju¿ dawno nie ogl¹da³em filmu, który jednoczeœnie stara³ siê przekazaæ wszystko i nic - dostajemy du¿o w¹tków, a niewiele konkretnej treœci.",4.0
Sta³ siê zmierzchem dobrego smaku.,4.0
"Zaledwie przeciêtny, bo w³aœciwie wiêkszoœæ w nim jest zrobiona zaledwie.",4.0
"Twórcy zaserwowali nam kosztown¹ formê ""zwiastuna"" dalszych produkcji DC, film z paroma dobrymi momentami, z kilkoma wybornymi scenami i wiêcej ni¿ przyzwoit¹ muzyk¹. ""Dawn of Justice"" odbiega jednak wyraŸnie jakoœciowo od ostatniej ekranizacji ""Supermana"", którego notabene równie¿ nie oceni³em przychylnie.",3.5
"""Batman v Superman"" to dla mnie zupa jarzynowa. Taki twór, który powstaje z braku lepszych pomys³ów i jest po³¹czeniem mnóstwa rozgotowanych idei, smakuje jak wszystko i nic.",3.3
"Króluje slow-motion, baaardzo d³uuugi wstêp i dobijanie widza desk¹ wielu zakoñczeñ, nabitej gwoŸdziami przewidywalnoœci.",3.3
Wszystkie moje obawy zwi¹zane z budowaniem kinowego uniwersum DC Comics potwierdzi³y siê w tym filmie.,3.3
Po prostu siê nie uda³.,3.3
"Chocia¿ pod koniec seansu pozwala³am ju¿ sobie na otwarty œmiech, to te wybuchy radoœci mia³y w sobie wiêcej ni¿ gorzk¹, cierpi¹c¹ nutê.",3.0
Snyder nie jest Nolanem. Opowiadanie o Batmanie idzie mu naprawdê przeciêtnie.,3.0
"Przyciê¿ki, bez dystansu do siebie, wyja³owiony praktycznie ze wszelkiego humoru i dobrze pojêtej rozrywki.",3.0
Na uwagê zwraca z pewnoœci¹ jeden plus - Ben Affleck jako Batman. Aktora zobaczymy ponownie w roli Mrocznego Rycerza w przysz³ym roku i to jedyny pozytywny akcent w tym nieudanym i rozczarowuj¹cym filmie.,3.0
"Prze³adowany i zdecydowanie spóŸniony, bazuj¹cy na nu¿¹cym FX i wtórnym CGI, osobliwych zbiegach okolicznoœci, p³askich postaciach i w¹tpliwych motywacjach.",2.0
"Jest kompletnie pozbawiony dynamiki, nie myliæ z akcj¹, której jest co prawda du¿o, ale efektownej i zrobionej z rozmachem jak na lekarstwo.",2.0
"Mimo ¿e nie zaskakuje, to wci¹ga. To, co w ca³ej historii Po jest najlepsze, to fakt, ¿e bez wzglêdu na wiek widz mo¿e odnaleŸæ w niej coœ wartoœciowego, a przy okazji prze¿yæ niezapomnian¹, filmow¹ przygodê.",9.0
"Równie udana, jak dwie poprzednie.",8.3
"£adne to, przyjemne i zabawne. Mo¿e nie tak udane jak czêœci druga, ale jako kolejny element trylogii spisuje siê naprawdê bardzo dobrze.",8.0
"Choæ mo¿na czepiaæ siê, ¿e Wielka Pi¹tka nie odgrywa tu ¿adnej znacz¹cej roli, zaœ nowy antagonista to kolejny bezbarwny przeciwnik do pokonania, ale postaæ Po i jego wielka odwaga sprawiaj¹, ¿e trzecia czêœæ dorównuje poprzednim dwóm.",8.0
"Œwietnie skomponowana animacja - jednoczeœnie wiele ucz¹ca, jak i nastrajaj¹ca optymizmem. Przepe³niona humorem, znanymi i lubionymi przez starszych i m³odszych widzów bohaterami, bawi tak samo, jak pierwsza czêœæ.",8.0
"Nie wszystko wysz³o idealnie, ale to wci¹¿ bardzo porz¹dne i zabawne kino, które daje porz¹dnego kopa pozytywnej energii widzom w ka¿dym wieku.",7.5
"Choæ z tej perspektywy kolejny sequel wydawa³ siê cynicznym skokiem na kasê, to w rzeczywistoœci okazuje siê naprawdê udan¹ produkcj¹, w niczym nie ustêpuj¹c¹ swoim poprzedniczkom. Panda Po, mimo nieposkromionego apetytu i opas³ego brzucha, ci¹gle pozostaje w œwietnej formie.",7.2
"Nadal intryguje i daje sporo frajdy, g³ównie dla m³odego odbiorcy.",7.0
"Mimo pewnej wtórnoœci oferuje porz¹dn¹ rozrywkê, dla której warto wybraæ siê do kina. Wœród animacji film jest atrakcyjnym, wartym zobaczenia tytu³em, choæby ze wzglêdu na wyró¿niaj¹ce go orientalne klimaty.",7.0
"Œwietnie napisane kino, w którym ¿onglerka najró¿niejszymi konwencjami humorystycznymi - od slapsticku, przez komediê charakterów, po absurd - jest narracyjn¹ zasad¹.",7.0
"Do obejrzenia raz, mo¿e dwa, za trzecim najprawdopodobniej bêdzie ju¿ zupe³nie nudny.",6.8
"Nie ma tu wielkich rewelacji, ale rozrywka - podkreœlam: dla dzieci - jest solidna.",6.7
"Nie sposób jednak oprzeæ siê wra¿eniu, i¿ obraz powsta³ przede wszystkim ku uciesze skarbca wytwórni filmowej. Niby wszystko jest w porz¹dku, ka¿dy element ustawiono na odpowiednim miejscu i w³aœciwie trudno do czegokolwiek siê przyczepiæ, ale jednoczeœnie jest to rzecz doœæ wtórna i przewidywalna.",6.5
"Lekka tonacja filmu w po³¹czeniu z szybkim tempem akcji sprawiaj¹, ¿e z kina wychodzi siê z uœmiechem na ustach. Ale równie¿ z uczuciem niedosytu. Mo¿e nawet zawodu.",6.0
"Jest sympatyczn¹, baœniow¹ opowieœci¹ o odwadze, poœwiêceniu i... rywalizacji ojca biologicznego z przybranym.",6.0
"Ekran wype³nia g³ównie Po, który w wiosce pand uczy siê bycia jedn¹ z nich. Nauka podlana jest humorem, ale na d³u¿sz¹ metê irytuje.",6.0
"Jedyne co doskwiera, to wtórnoœæ fabu³y.",6.0
"Niestety tylko kolejny odgrzewany piero¿ek, którego zjada g³ówny bohater. Smaczny, ale po prostu kolejny.",5.0
"Kolejna dobra rodzinna produkcja, która uprzyjemni niedzielne popo³udnie - nie tylko dzieciom, ale i doros³ym, którzy znowu poczuj¹ siê jak kilkulatki.",5.0
"Dzie³o wizualnie piêknie, z barwn¹ palet¹ i charakterystycznym dla produkcji orientalnym sztafa¿em, który cieszy oko, ale pozbawione powiewu œwie¿oœci, który by w ten spreparowany na potrzeby animacji schemat znany z filmów wuxia tchn¹³ trochê wiêcej energii.",5.0
"Œwietnie poprowadzona narracja, poczucie humoru, zabawne dialogi, fantastyczny monta¿ i - last but not least - ca³a warstwa ikonograficzna: od gangsterskiej dzielni kalifornijskiego Inglewood i z³otych ³añcuchów po kolorowe ciuchy, jordany oraz nieod³¹czne walkmany przy pasku.",10.0
"Jest œwietn¹ rozrywk¹, jak i wiarygodn¹ refleksj¹. Co najwa¿niejsze wszystko jest podane w formie niezaprzeczalnie elektryzuj¹cej, zabawnej fabularnie zgrywy.",9.0
"W najciekawszy sposób podsumowuj¹cy wizerunek Afroamerykanów, który przez ostatnie dziesiêciolecia wykszta³ci³a popkultura.",8.0
"Nie jest to film rewolucyjny, nie odmienia kina i nie wprowadza na nowe œcie¿ki. Ale zarazem jest coœ w sposobie jego opowiedzenia, ¿e ma siê wra¿enie obcowania z czymœ nowym i œwie¿ym.",8.0
"Kawa³ solidnie zrealizowanego kina rozrywkowego, który - mimo ograniczenia wydarzeñ do afroamerykañskiego podwórka - ma potencja³ do stania siê sporym sukcesem finansowym zarówno w kraju hamburgerów, jak i po wschodniej stronie wielkiej wody.",7.0
"Czasem przes³anie - nie nale¿y oceniaæ ludzi na podstawie koloru skóry lub miejsca zamieszkania - jest wyk³adane zbyt czytankowo, w¹tek mi³osny jest odbêbniony, film te¿ nie bardzo wie, jak siê skoñczyæ, ale w sumie stanowi ca³kiem przyjemn¹ niespodziankê.",6.7
"Mi³y, lekki i przyjemny. Jego seans nie odmieni waszego ¿ycia, ale nie bêdzie to te¿ czas zmarnowany.",6.0
"Za sam pomys³, odwagê i nieszablonowe podejœcie do tematu nale¿y siê ocena niez³a z du¿ym plusem.",6.0
"Ogl¹da siê œwietnie, jako niezobowi¹zuj¹c¹ komediê uczniowsk¹ o wkraczaniu m³odych w doros³oœæ.",5.8
"Sprawdza siê jako niezobowi¹zuj¹ce kino kumpelskie, wizualna recenzja minionej epoki i rodz¹cej siê za ni¹ nostalgii, ale jako opowieœæ o poszukiwaniu w³asnego g³osu i przekraczaniu spo³ecznych barier film zg³asza pretensje, którym nie jest w stanie sprostaæ.",5.0
"Re¿yserski debiut Natalie Portman jest na tyle gorzki, ¿e nawet gdyby nie zagra³a w nim g³ównej roli, i tak przykuwa³by uwagê powag¹, odmiennym spojrzeniem.",8.3
"Coœ wiêcej ni¿ film. To przepe³nione emocjami prze¿ycie, które jak na debiut zdaje siê byæ dzie³em wyj¹tkowo dojrza³ym i przemyœlanym.",8.0
Pod k¹tem realizacyjnym mo¿na dopatrzyæ siê kilku wad.,8.0
Delikatnie oniryczna i pe³na melancholii podró¿ do Izraela ¿yj¹cego jedynie we wspomnieniach i przekazywanych z pokolenia na pokolenie opowieœciach? Jak najbardziej na tak.,8.0
"Debiut popularnej aktorki nale¿y jednak uznaæ za udany. Opowieœci o mi³oœci i mroku s¹ obrazem ciekawym, potrafi¹cym poruszyæ widza.",7.0
"Udana próba flirtu, a mo¿e powa¿niej - rozpalonej komunikacji - literatury z filmem oraz prezentacja rzeczywistoœci metafizycznej.",7.0
"Poprawny, przygnieciony ciê¿arem literackiego pierwowzoru, ale nieprzetr¹cony. Stoi na ugiêtych nogach do koñca.",7.0
"Skromne, doœæ niszowe kino, któremu wiêksz¹ medialn¹ ekspozycjê zapewni³y nazwiska twórców.",6.7
"Nie jest doskona³y, ale o wiele ³atwiej wymieniæ jego zalety, ni¿ jednoznacznie sformu³owaæ zarzuty.",6.7
"Bardzo autorski i daleki od hollywoodzkich standardów, od których jak widaæ Portman chce uciec.",6.7
"Portman wróci³a z tarcz¹, poniewa¿ znalaz³a sposób, by s³aboœæ uczyniæ atutem, istotnym elementem swojego dzie³a.",6.0
"Nie zachwyca, ale i nie sprawia, ¿e chcemy opuœciæ kinow¹ salê.",5.0
Wydaje siê byæ zaledwie szkicem pe³nowartoœciowej historii.,5.0
"Mo¿e kolejne doœwiadczenia przynios¹ lepiej skonstruowane fabu³y, bo ""Opowieœci..."", choæ z pewnoœci¹ obdarzone mi³oœci¹ re¿yserki, bardziej strasz¹ jednak mrokiem.",4.0
"Portman zupe³nie poleg³a re¿ysersko: jej film przypomina bryk z ksi¹¿ki, zbiór doœæ topornie nakrêconych, przestylizowanych fragmentów, w których nie wierzy siê ani w tytu³ow¹ mi³oœæ, ani w mrok.",3.0
Nawet S³awomir Idziak nie uratowa³ projektu.,2.0
"Dobrze zrealizowany, wielowymiarowy, symboliczny film dowodzi, ¿e o najdelikatniejszych sprawach mo¿na mówiæ szeptem, choæ nie zawsze spotka siê to ze zrozumieniem.",8.3
"Mówi o sprawach w kinie wielokrotnie prezentowanych, ale dziêki po³¹czeniu czu³oœci, cierpkiego humoru i obserwacji codziennoœci nie ogranicza siê do przegl¹du telenowelowych bana³ów.",8.0
"Spokojny, interesuj¹cy, wci¹gaj¹cy film.",8.0
"Intryguje i nie pozwala pozostaæ widzowi obojêtnym. Ucieczki przed prawd¹ nie ma, ostatecznie wszyscy bêdziemy musieli siê z ni¹ skonfrontowaæ.",8.0
"Jest coœ w ""G³oœniej od bomb"", co sprawia, ¿e odbiorca nie zdaje sobie sprawy z up³ywu czasu, a jednoczeœnie ze sta³ym zainteresowaniem przygl¹da siê poczynaniu bohaterów.",7.0
"Trzeba jednak doceniæ Triera za umiejêtne budowanie dramaturgii nie na g³oœno wykrzykiwanych emocjach, lecz poprzez intymny, subtelny œwiat wewnêtrznych prze¿yæ.",7.0
"Œwietna pierwsza godzina, bardzo dobre role aktorskie i nieudane zakoñczenie.",7.0
"Œwietnie zagrane kino, rzadki przyk³ad obrazu, gdzie nawet drugi plan wypada imponuj¹co. Nieprzeszar¿owane, doskona³e w detalach, œwietnie zmontowane, nakrêcone, z efektownymi, choæ subtelnymi mikrokulminacjami.",6.7
Doborowa obsada gwarantuje dobry odbiór filmu.,6.7
"Zwyczajny, ¿yciowy, chaotyczny film pozostawia po sobie dobre wra¿enie.",6.7
"Jest jak rozedrgana machina, której brakuje kilku œrubek do poprawnego funkcjonowania, ale wci¹¿ piêknie wprowadza w nastrój zadumy i wizualno-intelektualnej rozkoszy.",6.5
Zbudowana na emocjach i wiarygodnoœci historia razi momentami schematycznoœci¹ i uproszczeniami.,6.0
Z konfrontacji z tak trudnym i eklektycznym materia³em Trier wychodzi obronn¹ rêk¹. Jego rozgor¹czkowane kino ca³y czas jednak wydaje siê niekompletne.,6.0
"Oryginalny obraz, który wci¹ga, wzrusza oraz sk³ania do refleksji.",5.0
"Nie tylko udany sequel, ale i nowy komediowy przebój.",8.0
Ca³kiem przyzwoita komedia.,6.7
"1,5 godziny fajnej rozrywki.",6.7
Wielka przyjemnoœæ - igrzyska œmiechu.,6.0
"Zbêdny sequel i przewidywalna kopia niemal¿e wszystkich tematów, które podnosi³a ju¿ czêœæ poprzednia.",5.0
"Sympatyczna komedia, na której czas p³ynie mi³o.",5.0
"Nieœwie¿y, ale nieszkodliwy.",5.0
Martin samodzielnie broni komediê przed totaln¹ pora¿k¹.,5.0
"Z za¿enowaniem ogl¹da³em ten film, bo wiem, ¿e nikt nie natrudzi³ siê zbytnio, ale rozumiem, ¿e rachunki trzeba zap³aciæ i dzieciom ksi¹¿ki do szko³y kupiæ.",2.0
"Nie stara siê byæ na si³ê kontrowersyjny. Nie staje w szranki z poprzednim filmem Ferrary, mimo, ¿e opowiada o jednym z najg³oœniejszych re¿yserów na œwiecie, ale stara siê go przedstawiæ w subtelny sposób jako cz³owieka, którego ci¹gnê³o do kontrowersyjnoœci.",7.0
"Za du¿o na poprawn¹ laurkê, a za ma³o, za dziewiczo, niezbyt precyzyjnie, na nowe tchnienie.",5.0
"Dzie³o zrealizowane sprawnie, ale ulotne i kompletnie nic do tematu nie wnosz¹ce. Widzowie niezbyt obeznani z protagonist¹ mog¹ niewiele z ""Pasoliniego"" zrozumieæ.",5.0
"Nie przypomina klasycznej biografii, raczej intelektualn¹ impresjê. Raczej dla koneserów.",5.0
Odstêpstwo i pora¿ka.,5.0
Snuj¹cy siê w ¿a³obnym tempie film - zamiast prowokowaæ i intrygowaæ - pozostawia obojêtnym. Ca³kiem inaczej ni¿ dzie³a jego bohatera.,5.0
"Nie jest filmem wybitnym, nie rzuca te¿ nowego œwiat³a na postaæ tego w³oskiego re¿ysera. Jest raczej tylko okazj¹ do poznania jego postaci dla tych, którzy dotychczas jej nie kojarzyli.",4.0
Wydaje siê nijaki. Brak w nim pazura Ferrary. Jak na film o Pasolinim jest po prostu zbyt grzeczny.,4.0
"Jest filmowym daniem ze œwietnie zrównowa¿onym posmakiem goryczy i s³odyczy, francusk¹ elegancj¹ i specyficznym humorem.",8.3
"Dobry przyk³ad, tzw. kina œrodka. To film, który ³atwo powinien sobie zaskarbiæ przychylnoœæ ""przeciêtnego zjadacza popcornu"".",7.4
"Pe³en jest ciep³ego humoru i refleksji o istocie marzenia, które dodaje werwy do dzia³ania.",7.0
Gianolli bardzo zgrabnie balansuje w swoim filmie na granicy melodramatu i odrodzenia uczucia oraz momentami wrêcz surrealnego widowiska.,7.0
"Œwietnie bowiem ³¹czy ciep³o, szczeroœæ i naiwnoœæ z balansowaniem na granicy szaleñstwa. Dziêki temu nietrudno jest uwierzyæ, ¿e Marguerite - choæ jest postaci¹ fikcyjn¹ - mog³a istnieæ naprawdê.",7.0
"Ma niezwyk³y klimat, oddaj¹cy atmosferê lat 20. XX wieku. Jest w nim lekkoœæ, groteska, humor, melancholia i u³uda.",6.7
Prawda nas wyzwoli - g³osi popularny aforyzm. W tym przypadku okazuje siê odwrotnie.,6.7
"Nie jest to film pozbawiony rys, ale, przy wszystkich jego zaletach, wady naprawdê cienko piszcz¹.",6.7
Zabiera nas w podró¿ od farsy po ma³¿eñski dramat z przystankiem w barwnym œwiecie artystycznych orygina³ów.,6.7
M¹dre i wzruszaj¹ce kino dla najm³odszych. Uczy empatii i otwiera wa¿ne tematy do rozmowy.,6.7
"Bezpretensjonalna, dyskretnie zabawna, mówi¹ca jêzykiem najm³odszych opowieœæ, której twórca przy okazji bierze siê za bary z trudnymi sprawami? Nie sposób nie pochwaliæ.",6.0
"Wzruszy³am siê kilka razy, œmia³am siê wyj¹tkowo czêsto, wdycha³am zapach gór i lasów, podziwia³am widoki, wspó³czu³am bohaterom i cieszy³am siê z ich radoœci - i na pewno nie ¿a³owa³am, ¿e wybra³am siê w podró¿ do œwiata Królowej Lodu.",7.0
"Nie jest to film, który bêdê pamiêtaæ d³u¿ej ni¿ dwa tygodnie, ale na mi³e spêdzenie wieczoru nadaje siê w sam raz.",7.0
"Film o zmarnowanym potencjale, uderzaj¹cy w znane tony i momentami cechuj¹cy siê brakiem w³asnego charakteru.",6.2
"Film zmarnowanych szans, w którym ciekawi bohaterowie i bogaty œwiat bledn¹ z powodu braku interesuj¹cej historii do opowiedzenia.",6.0
"Zdarzaj¹ siê nierówne momenty, chwile zawahania i re¿yserskiej nieporadnoœci, ale dziêki fenomenalnej obsadzie Nicolas-Troyan wychodzi obronn¹ rêk¹.",6.0
Zas³uguje na uwagê - zw³aszcza ze wzglêdu na grê aktorsk¹ oraz warstwê wizualn¹ produkcji.,6.0
"W efekcie mamy mi³¹ dla oka estetykê opowieœci, niez³e aktorstwo z kilkoma pere³kami, solidny poziom efektów specjalnych i kapitalne kostiumy, które s¹ chyba najwiêkszym walorem filmu, co zbyt pochlebnie o nim nie œwiadczy.",6.0
"Brak re¿yserskiego wyczucia sprowadza emocjonalny wydŸwiêk ""£owcy"" do poziomu s³ownych pyskówek rodem z rodzimych ""Trudnych Spraw"".",5.5
Szkoda czasu.,5.0
Doœæ dziwna kompozycja.,5.0
"Warto zapoznaæ siê z t¹ histori¹, choæby dla Królowej Lodu.",5.0
"G³ównie wspania³a wizualna uczta - zdjêcia s¹ naprawdê przepiêkne, a spece od CGI stanêli na wysokoœci zadania i dostarczyli nam mnóstwo podnosz¹cych ciœnienie oraz ciesz¹cych oko efektów. Odbi³o siê to natomiast na historii, która jest niespójna i nielogiczna.",5.0
"Jeœli coœ ten film ratuje przed ostateczn¹ klêsk¹, to kostiumy i poczucie humoru. O ile scenografowie sprawdzili siê dobrze, o tyle kostiumologom nale¿¹ siê Globy i Oscary.",5.0
"Jeœli jesteœcie fanami tych aktorów, mo¿ecie zaryzykowaæ.",5.0
"Hemsworth, Chastain i Emily Blunt graj¹ przyzwoicie, nie osza³amiaj¹ jednak - tak, jak nie osza³amia sam film.",4.5
"Kompletnie niepotrzebna kontynuacja filmu z 2012 roku. Ju¿ orygina³ nie przemawia³ do siebie, a druga czêœæ tylko powiela to uczucie.",4.0
"Jedna z tych produkcji, w których ch³odna kalkulacja decydentów z Hollywood wziê³a zdecydowanie górê nad autorsk¹ wizj¹.",4.0
"Spodziewa³am siê kolorowego widowiska pe³nego ³adnych pañ w strojnych sukienkach i jednego przyzwoitego pana - choæby na chwilê bez sukienki, jeœli mo¿na. Tych oczekiwañ £owca nie zawodzi.",4.0
"Obsada niestety zawodzi nie mniej ni¿ scenariusz, ale nie jest to win¹ aktorów, a re¿ysera Cedrica Nicolasa-Troyana, który najwyraŸniej nie potrafi³ wykorzystaæ potencja³u drzemi¹cego szczególnie w ¿eñskiej obsadzie.",4.0
"Do bólu odtwórczy, bazuj¹cy na schematach i pozbawiony w³asnej to¿samoœci.",4.0
"Triumf materii nad duchem, CGI nad dramaturgi¹ i gorszego pieni¹dza nad pieni¹dzem lepszym.",4.0
"Warto doceniæ wysi³ki fachowców od kostiumów i charakteryzacji, jednak fikuœne kreacje ani chwilami ca³kiem zabawne krasnoludzkie przekomarzania nie wystarcz¹, by obroniæ kompletnie niepotrzebn¹ kontynuacjê ""Królewny Œnie¿ki i £owcy"".",3.3
Generalnie - gniot.,3.0
"W tym nudnym, naszpikowanym piêknymi obrazkami filmie, znajduje siê miejsce na odrobinê humoru, którego dostarczycielami siê brytyjscy aktorzy komediowi: Rob Brydon i Nick Frost, w rolach kar³ów. Ale te postacie te¿ dodane zosta³y do produkcji na si³ê, nie maj¹c wiêkszego wp³ywu na przebieg fabu³y.",3.0
"Przejmuj¹ca i wci¹gaj¹ca opowieœæ o walce o godnoœæ i wolnoœæ, maj¹ca w istocie uniwersalny wymiar.",10.0
Rewelacyjny debiut tureckiej re¿yserki.,10.0
"Ten œwietnie zrealizowany film to przede wszystkim wzruszaj¹ca, podnosz¹ca na duchu historia, która po obejrzeniu zostawia wspania³e poczucie ciep³a w sercu.",9.2
Œwiatowemu kinu rzadko zdarza siê tak znakomity debiut.,9.0
"Uda³o siê w imponuj¹cy sposób pogodziæ kino ""w s³usznej sprawie"" z subteln¹ opowieœci¹ w duchu neorealizmu.",9.0
Niesamowicie aktualny i wa¿ny spo³ecznie.,9.0
G³oœno oddychaj¹ca obrazem i treœci¹ szczera historia o zatopieniu zêbów w swojej to¿samoœci i nie puszczaniu jej. Mustang to niesamowicie czu³y i przejmuj¹cy hymn o sile kobiety.,9.0
"Spójne po³¹czenie pozornie prostej, ale interesuj¹cej fabu³y, z naturalnoœci¹ i œwie¿oœci¹ scenografii i obsady.",8.8
Ze spokojnej opowieœci o piêciu siostrach w pewnym momencie staje siê bardzo poruszaj¹c¹ i trzymaj¹c¹ w napiêciu histori¹ o potrzebie wolnoœci.,8.5
"Ho³d z³o¿ony nieokie³znanej potêdze m³odoœci. Film, którego œmia³oœci i wdziêku ¿ywo siê ³aknie.",8.3
Wci¹ga widza od pocz¹tku i trzyma w napiêciu do samego koñca. To obraz o silnym ³adunku emocjonalnym.,8.3
"Przygl¹damy siê rozmaitym losom i reakcjom poszczególnych sióstr, a re¿yserka pierwszorzêdnie rozgrywa targaj¹ce widzami uczucia: od wzruszenia, przez wœciek³oœæ, po wstrz¹s, doprowadzaj¹c do emocjonuj¹cego fina³u.",8.3
Chwytaj¹cy za serce delikatny dramat psychologiczny o piêciu nastoletnich siostrach buntuj¹cych siê przeciwko konserwatywno-patriarchalnej tradycji rodzinnej.,8.3
"Historia piêciu sióstr, które z beztroskich nastolatek staj¹ siê towarem na wydanie, bardzo mocno oddzia³uje na emocje i na d³ugo zostaje w pamiêci.",8.0
"Mimo trudnej tematyki, film ma swój nieodparty urok. Jest ciep³y i pogodny.",8.0
M¹dry i wa¿ny film.,8.0
